trade_id,market_id,round_id,direction,quantity,price_impact,abs_price_impact
1447,3,9,no,7,0.044495553971704016,0.044495553971704016
1448,3,9,no,2,-0.012452635921679889,0.012452635921679889
684,3,8,yes,1,0.00484547836750715,0.00484547836750715
1449,3,9,yes,1,0.006254119513938505,0.006254119513938505
685,3,8,yes,5,0.023114940171576448,0.023114940171576448
1450,3,9,yes,10,-0.06474117543930047,0.06474117543930047
1451,3,9,yes,1,0.0066701446519749075,0.0066701446519749075
686,3,8,no,2,-0.00902332867231248,0.00902332867231248
1452,3,9,yes,1,0.006632203865068909,0.006632203865068909
1453,3,9,no,1,-0.006632203865068909,0.006632203865068909
1454,3,9,no,1,0.006632203865068909,0.006632203865068909
687,3,8,no,8,0.03432320614745954,0.03432320614745954
688,3,8,no,3,-0.012319760914575317,0.012319760914575317
1455,3,9,yes,1,0.006592049699952862,0.006592049699952862
1456,3,9,yes,4,-0.026600215452086906,0.026600215452086906
296,3,7,yes,6,0.030614092318347108,0.030614092318347108
1457,3,9,yes,1,0.006705817235090228,0.006705817235090228
1458,3,9,yes,1,0.0066701446519749075,0.0066701446519749075
1459,3,9,yes,2,0.01322425356502177,0.01322425356502177
1460,3,9,yes,1,0.006549739658341158,0.006549739658341158
689,3,8,yes,16,-0.07691007296516428,0.07691007296516428
297,3,7,no,9,-0.046892170648262455,0.046892170648262455
1461,3,9,yes,2,0.0129642280565061,0.0129642280565061
1462,3,9,yes,16,0.0956350193716442,0.0956350193716442
690,3,8,yes,4,0.02099073432115328,0.02099073432115328
691,3,8,yes,1,-0.0051393804018998734,0.0051393804018998734
692,3,8,no,7,-0.03797376936987251,0.03797376936987251
693,3,8,yes,6,0.03276183777961361,0.03276183777961361
694,3,8,no,2,-0.010639422328994508,0.010639422328994508
695,3,8,no,1,0.00535544554716183,0.00535544554716183
696,3,8,no,14,0.06730166526629777,0.06730166526629777
697,3,8,no,1,-0.004326632768974825,0.004326632768974825
1463,3,9,no,1,-0.005496366471083425,0.005496366471083425
698,3,8,no,1,-0.004400521639892241,0.004400521639892241
298,3,7,no,1,-0.005565672514303843,0.005565672514303843
699,3,8,no,9,0.03696889029220063,0.03696889029220063
1464,3,9,no,2,-0.011199782667865588,0.011199782667865588
