trade_id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at
1321,25,P05,yes,1,0.5588,0.555328,0.562177,34.0,25.0,2026-05-29T13:59:14.593812+00:00
1330,25,P05,yes,1,0.3874,0.38409,0.390682,39.0,55.0,2026-05-29T13:59:15.780177+00:00
1339,25,P01,no,10,8.0011,0.2227,0.178319,60.0,115.0,2026-05-29T13:59:16.671997+00:00
1341,25,P01,no,10,8.7458,0.141176,0.110727,60.0,135.0,2026-05-29T13:59:16.960003+00:00
1344,25,P01,no,10,9.2395,0.086187,0.066677,60.0,155.0,2026-05-29T13:59:17.301521+00:00
1354,25,P01,no,10,9.2198,0.0884,0.068427,81.0,175.0,2026-05-29T13:59:18.344089+00:00
1356,25,P01,no,10,9.3816,0.070219,0.05411,82.0,185.0,2026-05-29T13:59:18.515275+00:00
1358,25,P08,yes,1,0.0548,0.05411,0.055549,83.0,185.0,2026-05-29T13:59:18.625011+00:00
1365,25,P08,yes,1,0.0349,0.034445,0.035381,86.0,205.0,2026-05-29T13:59:19.042970+00:00
1381,25,P09,yes,20,1.5325,0.058537,0.097773,135.0,215.0,2026-05-29T13:59:20.617818+00:00
1393,25,P06,yes,1,0.2662,0.263515,0.268941,179.0,215.0,2026-05-29T13:59:21.619006+00:00
1403,25,P06,yes,1,0.2885,0.285638,0.291339,183.0,215.0,2026-05-29T13:59:23.050462+00:00
1426,25,P03,yes,5,1.8716,0.358166,0.390682,199.0,215.0,2026-05-29T13:59:26.401888+00:00
1462,25,P01,yes,1,0.2828,0.280003,0.285638,202.0,235.0,2026-05-29T13:59:34.093483+00:00
1464,25,P01,yes,1,0.2885,0.285638,0.291339,203.0,235.0,2026-05-29T13:59:34.277846+00:00
1478,25,P01,yes,1,0.2451,0.242524,0.247664,215.0,255.0,2026-05-29T13:59:36.303750+00:00
1483,25,P01,yes,1,0.2717,0.268941,0.274438,220.0,255.0,2026-05-29T13:59:37.100329+00:00
1490,25,P01,yes,1,0.3059,0.302941,0.308838,226.0,255.0,2026-05-29T13:59:38.068674+00:00
1497,25,P01,yes,1,0.3486,0.345498,0.351806,233.0,255.0,2026-05-29T13:59:39.210438+00:00
1505,25,P01,yes,1,0.394,0.390682,0.397315,240.0,255.0,2026-05-29T13:59:40.405427+00:00
1515,25,P01,yes,1,0.2063,0.20406,0.208609,247.0,295.0,2026-05-29T13:59:41.567991+00:00
1523,25,P01,yes,1,0.1534,0.151585,0.155192,234.0,295.0,2026-05-29T13:59:42.772782+00:00
1539,25,P08,yes,1,0.24,0.237458,0.242524,234.0,275.0,2026-05-29T13:59:52.219885+00:00
1545,25,P05,yes,1,0.2018,0.199585,0.20406,226.0,275.0,2026-05-29T13:59:57.624726+00:00
1548,25,P05,yes,1,0.2109,0.208609,0.213232,228.0,275.0,2026-05-29T13:59:59.274600+00:00
1558,25,P05,yes,20,5.6228,0.227546,0.339244,251.0,275.0,2026-05-29T14:00:05.932241+00:00
1564,25,P06,no,1,0.7749,0.227546,0.2227,231.0,276.0,2026-05-29T14:00:07.304761+00:00
1567,25,P05,yes,20,3.5906,0.141176,0.2227,251.0,296.0,2026-05-29T14:00:07.783175+00:00
1575,25,P02,yes,20,-10.6889,0.602685,0.465333,291.0,296.0,2026-05-29T14:00:09.222486+00:00
203,4,P01,yes,10,8.1309,0.791391,0.833566,103.0,45.0,2026-05-29T13:35:15.574473+00:00
204,4,P04,no,1,-0.1645,0.833566,0.837384,103.0,44.0,2026-05-29T13:35:16.642069+00:00
207,4,P07,yes,20,17.9764,0.871766,0.922171,133.0,44.0,2026-05-29T13:35:17.660521+00:00
212,4,P06,yes,1,0.9232,0.922171,0.924142,134.0,44.0,2026-05-29T13:35:22.446394+00:00
227,4,P07,yes,20,-12.4345,0.685201,0.555328,95.0,87.0,2026-05-29T13:35:34.955817+00:00
229,4,P02,no,20,-10.2759,0.41743,0.555328,75.0,67.0,2026-05-29T13:35:35.571775+00:00
231,4,P01,yes,10,5.8917,0.555328,0.622459,85.0,67.0,2026-05-29T13:35:36.020309+00:00
238,4,P02,no,12,-2.7359,0.74184,0.800415,105.0,55.0,2026-05-29T13:35:41.527192+00:00
246,4,P04,yes,3,2.5814,0.855422,0.865426,122.0,55.0,2026-05-29T13:35:48.204728+00:00
263,6,P07,no,20,4.9773,0.800415,0.697059,122.0,92.0,2026-05-29T13:37:00.890613+00:00
268,6,P06,yes,1,0.7058,0.702893,0.708661,124.0,92.0,2026-05-29T13:37:02.766175+00:00
271,6,P01,yes,1,-0.6941,0.697059,0.691162,121.0,92.0,2026-05-29T13:37:03.549554+00:00
272,6,P01,yes,1,-0.6882,0.691162,0.685201,120.0,92.0,2026-05-29T13:37:03.717877+00:00
1587,25,P04,yes,1,-0.5927,0.596015,0.589309,330.0,317.0,2026-05-29T14:00:12.122970+00:00
1651,25,P01,yes,10,-2.3277,0.25816,0.208609,302.0,350.0,2026-05-29T14:00:27.235280+00:00
1654,25,P07,no,20,17.351,0.166434,0.102784,292.0,370.0,2026-05-29T14:00:27.503381+00:00
1663,25,P02,yes,20,7.3076,0.302941,0.430999,340.0,350.0,2026-05-29T14:00:28.776523+00:00
1673,25,P05,yes,1,-0.6761,0.679179,0.673096,376.0,350.0,2026-05-29T14:00:30.628663+00:00
1692,25,P08,yes,1,-0.5792,0.58257,0.5758,361.0,350.0,2026-05-29T14:00:32.220288+00:00
1694,25,P05,yes,1,-0.5724,0.5758,0.569001,360.0,350.0,2026-05-29T14:00:32.257765+00:00
1699,25,P08,yes,1,-0.4073,0.410691,0.403985,356.0,370.0,2026-05-29T14:00:32.573316+00:00
1701,25,P05,yes,1,-0.2772,0.280003,0.274438,355.0,390.0,2026-05-29T14:00:32.690205+00:00
1704,25,P05,yes,1,-0.2608,0.263515,0.25816,352.0,390.0,2026-05-29T14:00:33.031408+00:00
1745,26,P06,yes,1,0.2717,0.268941,0.274438,375.0,410.0,2026-05-29T14:01:13.318308+00:00
1747,26,P06,yes,1,0.2772,0.274438,0.280003,376.0,410.0,2026-05-29T14:01:14.212391+00:00
1749,26,P06,yes,1,0.2828,0.280003,0.285638,377.0,410.0,2026-05-29T14:01:14.503279+00:00
1818,26,P05,yes,20,-6.0801,0.364576,0.247664,380.0,420.0,2026-05-29T14:01:42.444491+00:00
1825,26,P04,no,5,-2.1042,0.562177,0.596015,399.0,385.0,2026-05-29T14:01:46.700037+00:00
1835,26,P05,yes,20,-16.3272,0.855422,0.772454,359.0,315.0,2026-05-29T14:01:47.792946+00:00
1841,26,P05,yes,20,-13.1967,0.719997,0.596015,299.0,285.0,2026-05-29T14:01:48.390202+00:00
1846,26,P06,yes,1,-0.6576,0.660756,0.654502,278.0,255.0,2026-05-29T14:01:48.960096+00:00
1851,26,P06,yes,1,-0.807,0.809142,0.804815,277.0,226.0,2026-05-29T14:01:49.889091+00:00
1857,26,P02,yes,20,-9.3111,0.534667,0.397315,212.0,227.0,2026-05-29T14:01:50.975454+00:00
1867,26,P08,yes,1,0.0918,0.090664,0.09298,155.0,237.0,2026-05-29T14:01:55.341567+00:00
1871,26,P08,yes,1,0.157,0.155192,0.158869,157.0,217.0,2026-05-29T14:01:55.754364+00:00
2601,34,P02,yes,20,7.5655,0.314799,0.444672,150.0,158.0,2026-05-29T14:10:31.022592+00:00
2608,34,P08,yes,1,0.33,0.326904,0.333045,153.0,178.0,2026-05-29T14:10:31.696705+00:00
2617,34,P01,no,10,6.9679,0.333045,0.274438,193.0,228.0,2026-05-29T14:10:32.365717+00:00
2619,34,P08,yes,1,0.2772,0.274438,0.280003,194.0,228.0,2026-05-29T14:10:32.794642+00:00
2624,34,P02,yes,20,6.8033,0.280003,0.403985,214.0,228.0,2026-05-29T14:10:33.339180+00:00
2633,34,P04,yes,1,0.5519,0.548459,0.555328,236.0,228.0,2026-05-29T14:10:34.371528+00:00
2643,34,P06,yes,3,2.0999,0.691162,0.708661,260.0,228.0,2026-05-29T14:10:36.522654+00:00
206,4,P01,yes,10,8.5514,0.837384,0.871766,113.0,44.0,2026-05-29T13:35:16.968693+00:00
217,4,P06,yes,1,0.9251,0.924142,0.926066,135.0,44.0,2026-05-29T13:35:28.100468+00:00
222,4,P09,no,20,1.9249,0.926066,0.87785,135.0,64.0,2026-05-29T13:35:31.960495+00:00
233,4,P01,yes,10,6.5428,0.622459,0.685201,95.0,67.0,2026-05-29T13:35:37.284514+00:00
253,4,P08,no,1,0.1362,0.865426,0.862158,122.0,56.0,2026-05-29T13:35:51.992527+00:00
257,4,P02,no,1,-0.1362,0.862158,0.865426,122.0,55.0,2026-05-29T13:35:54.355960+00:00
260,4,P03,no,3,-0.3895,0.865426,0.87484,122.0,52.0,2026-05-29T13:35:57.278106+00:00
262,6,P09,no,20,3.2008,0.87484,0.800415,122.0,72.0,2026-05-29T13:36:57.862692+00:00
266,6,P04,yes,1,0.7,0.697059,0.702893,123.0,92.0,2026-05-29T13:37:01.526386+00:00
269,6,P01,yes,1,-0.7058,0.708661,0.702893,123.0,92.0,2026-05-29T13:37:02.821185+00:00
273,6,P01,yes,1,-0.6822,0.685201,0.679179,119.0,92.0,2026-05-29T13:37:03.884981+00:00
275,6,P01,yes,1,-0.67,0.673096,0.666955,117.0,92.0,2026-05-29T13:37:04.461699+00:00
276,6,P06,yes,1,0.67,0.666955,0.673096,118.0,92.0,2026-05-29T13:37:04.607692+00:00
277,6,P01,yes,1,-0.67,0.673096,0.666955,117.0,92.0,2026-05-29T13:37:04.835439+00:00
278,6,P01,yes,1,-0.6639,0.666955,0.660756,116.0,92.0,2026-05-29T13:37:05.043039+00:00
279,6,P01,yes,1,-0.6576,0.660756,0.654502,115.0,92.0,2026-05-29T13:37:05.245870+00:00
281,6,P01,yes,1,-0.6514,0.654502,0.648194,114.0,92.0,2026-05-29T13:37:05.726672+00:00
283,6,P03,yes,4,-2.5416,0.648194,0.622459,110.0,92.0,2026-05-29T13:37:06.381180+00:00
286,6,P06,yes,1,0.6257,0.622459,0.628965,111.0,92.0,2026-05-29T13:37:10.077403+00:00
287,6,P07,no,20,-6.1976,0.628965,0.747124,111.0,72.0,2026-05-29T13:37:10.949191+00:00
288,6,P04,no,1,0.2555,0.747124,0.74184,111.0,73.0,2026-05-29T13:37:11.190485+00:00
293,6,P06,yes,1,-0.7392,0.74184,0.736485,110.0,73.0,2026-05-29T13:37:15.581114+00:00
294,6,P06,yes,1,-0.7338,0.736485,0.731059,109.0,73.0,2026-05-29T13:37:17.413673+00:00
296,6,P06,yes,1,-0.7283,0.731059,0.725562,108.0,73.0,2026-05-29T13:37:18.080559+00:00
299,6,P06,yes,1,-0.7228,0.725562,0.719997,107.0,73.0,2026-05-29T13:37:18.988091+00:00
300,6,P06,yes,1,-0.7172,0.719997,0.714362,106.0,73.0,2026-05-29T13:37:19.647793+00:00
301,6,P03,no,8,2.472,0.714362,0.666955,106.0,81.0,2026-05-29T13:37:20.310874+00:00
313,6,P08,yes,1,0.67,0.666955,0.673096,107.0,81.0,2026-05-29T13:37:29.187768+00:00
318,6,P04,yes,1,-0.67,0.673096,0.666955,106.0,81.0,2026-05-29T13:37:31.234666+00:00
319,6,P03,yes,3,2.0284,0.666955,0.685201,109.0,81.0,2026-05-29T13:37:31.252106+00:00
325,6,P02,no,8,2.7151,0.685201,0.635424,109.0,89.0,2026-05-29T13:37:35.940159+00:00
326,6,P07,yes,20,13.9199,0.635424,0.752336,129.0,89.0,2026-05-29T13:37:37.043151+00:00
334,6,P05,no,5,-1.1751,0.752336,0.7773,129.0,84.0,2026-05-29T13:37:41.003808+00:00
338,6,P02,no,11,2.7569,0.7773,0.719997,129.0,95.0,2026-05-29T13:37:41.893487+00:00
341,6,P04,yes,1,-0.7172,0.719997,0.714362,128.0,95.0,2026-05-29T13:37:45.623932+00:00
344,6,P06,yes,1,0.7172,0.714362,0.719997,129.0,95.0,2026-05-29T13:37:49.839791+00:00
349,6,P06,yes,1,0.7445,0.74184,0.747124,134.0,95.0,2026-05-29T13:37:51.582874+00:00
368,6,P09,yes,20,12.9466,0.58257,0.708661,157.0,125.0,2026-05-29T13:38:05.055213+00:00
379,6,P02,no,20,-3.9282,0.757476,0.844808,172.0,111.0,2026-05-29T13:38:13.586356+00:00
407,8,P06,no,1,0.3059,0.697059,0.691162,195.0,166.0,2026-05-29T13:39:09.323572+00:00
417,8,P06,yes,1,-0.77,0.772454,0.767535,190.0,147.0,2026-05-29T13:39:18.107448+00:00
429,8,P08,yes,1,0.7445,0.74184,0.747124,190.0,151.0,2026-05-29T13:39:31.371207+00:00
450,8,P04,no,3,0.5412,0.825715,0.813395,180.0,127.0,2026-05-29T13:39:53.706953+00:00
451,8,P05,no,20,4.6737,0.813395,0.714362,180.0,147.0,2026-05-29T13:39:54.973918+00:00
452,8,P01,yes,20,-13.0722,0.714362,0.589309,160.0,147.0,2026-05-29T13:39:55.288883+00:00
462,8,P09,yes,20,-13.3201,0.725562,0.602685,141.0,126.0,2026-05-29T13:40:09.575376+00:00
1653,25,P01,yes,10,-1.8691,0.208609,0.166434,292.0,350.0,2026-05-29T14:00:27.401384+00:00
1655,25,P01,yes,10,-0.9088,0.102784,0.079846,282.0,370.0,2026-05-29T14:00:27.589727+00:00
1659,25,P09,no,20,-17.9764,0.077829,0.128234,281.0,350.0,2026-05-29T14:00:27.988288+00:00
1661,25,P05,yes,1,-0.2018,0.20406,0.199585,300.0,350.0,2026-05-29T14:00:28.150940+00:00
1664,25,P02,yes,20,10.0,0.430999,0.569001,360.0,350.0,2026-05-29T14:00:29.108460+00:00
1672,25,P05,yes,1,-0.6822,0.685201,0.679179,377.0,350.0,2026-05-29T14:00:30.457584+00:00
1674,25,P05,yes,1,-0.67,0.673096,0.666955,375.0,350.0,2026-05-29T14:00:30.785992+00:00
1691,25,P05,yes,1,-0.5859,0.589309,0.58257,362.0,350.0,2026-05-29T14:00:32.092691+00:00
1696,25,P05,yes,1,-0.5588,0.562177,0.555328,358.0,350.0,2026-05-29T14:00:32.393888+00:00
1727,26,P09,yes,20,-4.2893,0.263515,0.170324,333.0,390.0,2026-05-29T14:01:07.899763+00:00
1733,26,P04,yes,1,-0.2662,0.268941,0.263515,353.0,390.0,2026-05-29T14:01:09.329941+00:00
1739,26,P09,no,20,13.5636,0.38409,0.263515,373.0,410.0,2026-05-29T14:01:10.941479+00:00
1744,26,P06,yes,1,0.2662,0.263515,0.268941,374.0,410.0,2026-05-29T14:01:13.068000+00:00
1756,26,P05,yes,1,0.3,0.297107,0.302941,380.0,410.0,2026-05-29T14:01:16.994844+00:00
1781,26,P03,no,5,3.6412,0.285638,0.25816,382.0,420.0,2026-05-29T14:01:23.229447+00:00
1794,26,P09,yes,20,6.4364,0.263515,0.38409,403.0,420.0,2026-05-29T14:01:26.642266+00:00
1824,26,P01,no,10,-4.723,0.493056,0.562177,399.0,390.0,2026-05-29T14:01:46.544354+00:00
1829,26,P01,no,10,-3.7123,0.596015,0.660756,379.0,355.0,2026-05-29T14:01:47.034227+00:00
1834,26,P01,no,10,-1.6291,0.817574,0.855422,379.0,315.0,2026-05-29T14:01:47.719742+00:00
1840,26,P01,no,10,-3.091,0.660756,0.719997,319.0,285.0,2026-05-29T14:01:48.248077+00:00
1845,26,P01,no,10,-3.7123,0.596015,0.660756,279.0,255.0,2026-05-29T14:01:48.800933+00:00
1850,26,P08,no,1,0.1887,0.813395,0.809142,278.0,226.0,2026-05-29T14:01:49.607940+00:00
1856,26,P06,yes,1,-0.5381,0.54157,0.534667,232.0,227.0,2026-05-29T14:01:50.852515+00:00
1861,26,P02,yes,20,-2.2342,0.141176,0.086187,152.0,237.0,2026-05-29T14:01:52.035104+00:00
1868,26,P08,yes,1,0.0942,0.09298,0.095349,156.0,237.0,2026-05-29T14:01:55.551356+00:00
1873,26,P08,yes,1,0.2503,0.247664,0.252876,158.0,197.0,2026-05-29T14:01:55.955969+00:00
1875,26,P08,yes,1,0.3743,0.371035,0.377541,159.0,177.0,2026-05-29T14:01:56.103584+00:00
2610,34,P01,no,10,6.9679,0.333045,0.274438,153.0,188.0,2026-05-29T14:10:31.763544+00:00
2615,34,P02,yes,20,6.6799,0.274438,0.397315,193.0,208.0,2026-05-29T14:10:32.082375+00:00
2634,34,P02,yes,20,12.4345,0.555328,0.685201,256.0,228.0,2026-05-29T14:10:34.392169+00:00
2636,34,P04,yes,1,0.6882,0.685201,0.691162,257.0,228.0,2026-05-29T14:10:34.541138+00:00
2653,34,P09,yes,20,-12.9466,0.708661,0.58257,240.0,228.0,2026-05-29T14:10:40.776218+00:00
2666,34,P01,no,10,-3.7123,0.596015,0.660756,242.0,218.0,2026-05-29T14:10:54.242300+00:00
2671,34,P01,no,10,-1.9989,0.7773,0.821681,243.0,188.0,2026-05-29T14:10:54.693623+00:00
2677,34,P01,no,10,-0.7605,0.913813,0.933323,243.0,148.0,2026-05-29T14:10:55.401634+00:00
345,6,P06,yes,1,0.7228,0.719997,0.725562,130.0,95.0,2026-05-29T13:37:50.205221+00:00
346,6,P06,yes,1,0.7283,0.725562,0.731059,131.0,95.0,2026-05-29T13:37:50.584833+00:00
347,6,P06,yes,1,0.7338,0.731059,0.736485,132.0,95.0,2026-05-29T13:37:51.034041+00:00
354,6,P06,yes,1,0.6761,0.673096,0.679179,137.0,110.0,2026-05-29T13:37:54.166149+00:00
359,6,P03,no,6,1.9988,0.685201,0.648194,138.0,116.0,2026-05-29T13:37:56.415987+00:00
366,6,P06,yes,1,-0.7115,0.714362,0.708661,157.0,125.0,2026-05-29T13:38:03.396096+00:00
370,6,P08,yes,1,0.7172,0.714362,0.719997,158.0,124.0,2026-05-29T13:38:05.860417+00:00
372,6,P04,no,7,1.7896,0.762542,0.725562,166.0,131.0,2026-05-29T13:38:08.282850+00:00
392,8,P01,yes,10,-6.909,0.719997,0.660756,155.0,131.0,2026-05-29T13:38:53.789236+00:00
398,8,P01,yes,10,6.7285,0.641834,0.702893,175.0,144.0,2026-05-29T13:39:01.207737+00:00
403,8,P07,no,20,4.8747,0.804815,0.702893,195.0,164.0,2026-05-29T13:39:05.060480+00:00
414,8,P06,yes,1,-0.7844,0.786768,0.782071,193.0,147.0,2026-05-29T13:39:15.855532+00:00
423,8,P03,yes,1,-0.765,0.767535,0.762542,189.0,147.0,2026-05-29T13:39:27.161363+00:00
430,8,P07,yes,20,15.8942,0.747124,0.837384,210.0,151.0,2026-05-29T13:39:31.933834+00:00
438,8,P07,yes,20,-14.9186,0.79594,0.691162,180.0,151.0,2026-05-29T13:39:38.783276+00:00
457,8,P02,no,1,-0.2772,0.719997,0.725562,161.0,126.0,2026-05-29T13:40:01.495524+00:00
1698,25,P05,yes,1,-0.4141,0.41743,0.410691,357.0,370.0,2026-05-29T14:00:32.554126+00:00
1728,26,P05,yes,1,0.1723,0.170324,0.174285,334.0,390.0,2026-05-29T14:01:08.043103+00:00
1751,26,P05,yes,1,0.2942,0.291339,0.297107,379.0,410.0,2026-05-29T14:01:15.242879+00:00
1776,26,P05,yes,1,0.3178,0.314799,0.320821,383.0,410.0,2026-05-29T14:01:22.694226+00:00
1777,26,P08,yes,1,-0.3178,0.320821,0.314799,382.0,410.0,2026-05-29T14:01:23.000463+00:00
1793,26,P05,yes,1,0.2608,0.25816,0.263515,383.0,420.0,2026-05-29T14:01:26.027783+00:00
1826,26,P01,no,10,-3.7123,0.596015,0.660756,399.0,375.0,2026-05-29T14:01:46.720064+00:00
1837,26,P05,yes,20,-15.4246,0.817574,0.719997,339.0,305.0,2026-05-29T14:01:48.056598+00:00
1842,26,P01,no,10,-3.7123,0.596015,0.660756,299.0,275.0,2026-05-29T14:01:48.417435+00:00
1847,26,P01,no,10,-3.1506,0.654502,0.714362,278.0,245.0,2026-05-29T14:01:48.978353+00:00
1852,26,P08,no,1,0.1974,0.804815,0.800415,277.0,227.0,2026-05-29T14:01:49.908571+00:00
1853,26,P03,yes,4,-3.1654,0.800415,0.782071,273.0,227.0,2026-05-29T14:01:50.470622+00:00
1858,26,P02,yes,20,-6.6799,0.397315,0.274438,192.0,227.0,2026-05-29T14:01:51.158219+00:00
1866,26,P08,yes,1,0.0895,0.0884,0.090664,154.0,237.0,2026-05-29T14:01:55.139797+00:00
1872,26,P07,no,20,-15.9837,0.158869,0.247664,157.0,197.0,2026-05-29T14:01:55.932279+00:00
1874,26,P09,no,20,-13.8024,0.252876,0.371035,158.0,177.0,2026-05-29T14:01:56.084132+00:00
2669,34,P01,no,10,-2.5318,0.719997,0.772454,242.0,198.0,2026-05-29T14:10:54.549044+00:00
2674,34,P01,no,10,-1.2542,0.858824,0.889273,243.0,168.0,2026-05-29T14:10:55.017106+00:00
2680,34,P01,no,10,-0.5869,0.933323,0.948664,243.0,138.0,2026-05-29T14:10:55.606761+00:00
2682,34,P01,no,10,-0.451,0.948664,0.960625,243.0,128.0,2026-05-29T14:10:55.775531+00:00
2689,34,P01,no,10,-0.2012,0.977023,0.982498,223.0,78.0,2026-05-29T14:10:56.567965+00:00
2699,34,P08,yes,1,-0.9568,0.957349,0.9562,179.0,68.0,2026-05-29T14:10:58.204205+00:00
2704,34,P02,yes,20,-15.1253,0.804815,0.702893,119.0,88.0,2026-05-29T14:10:59.188491+00:00
2708,34,P05,yes,1,-0.5656,0.569001,0.562177,117.0,108.0,2026-05-29T14:11:00.176484+00:00
2728,34,P01,no,1,0.3424,0.660756,0.654502,135.0,112.0,2026-05-29T14:11:08.538987+00:00
2732,34,P01,no,1,0.3678,0.635424,0.628965,135.0,116.0,2026-05-29T14:11:09.468404+00:00
2905,36,P05,no,1,0.4006,0.602685,0.596015,226.0,212.0,2026-05-29T14:13:12.863371+00:00
2984,39,P02,yes,1,0.67,0.666955,0.673096,249.0,223.0,2026-05-29T14:13:50.890750+00:00
2990,39,P05,no,1,0.24,0.762542,0.757476,249.0,208.0,2026-05-29T14:13:54.074973+00:00
2995,39,P05,no,1,0.2503,0.752336,0.747124,249.0,210.0,2026-05-29T14:13:56.227357+00:00
348,6,P06,yes,1,0.7392,0.736485,0.74184,133.0,95.0,2026-05-29T13:37:51.289230+00:00
350,6,P06,yes,1,0.7497,0.747124,0.752336,135.0,95.0,2026-05-29T13:37:51.922440+00:00
353,6,P06,yes,1,0.67,0.666955,0.673096,136.0,110.0,2026-05-29T13:37:53.652659+00:00
355,6,P06,yes,1,0.6822,0.679179,0.685201,138.0,110.0,2026-05-29T13:37:54.444016+00:00
360,6,P09,no,11,4.2635,0.648194,0.5758,138.0,127.0,2026-05-29T13:37:56.982652+00:00
362,6,P08,no,2,-0.8349,0.5758,0.589309,138.0,125.0,2026-05-29T13:37:59.928031+00:00
364,6,P05,yes,20,13.0722,0.589309,0.714362,158.0,125.0,2026-05-29T13:38:01.116243+00:00
367,6,P07,yes,20,-12.9466,0.708661,0.58257,137.0,125.0,2026-05-29T13:38:03.851780+00:00
369,6,P02,no,1,-0.2885,0.708661,0.714362,157.0,124.0,2026-05-29T13:38:05.095318+00:00
371,6,P01,yes,8,5.9332,0.719997,0.762542,166.0,124.0,2026-05-29T13:38:06.087926+00:00
378,6,P01,yes,8,5.8904,0.714362,0.757476,172.0,131.0,2026-05-29T13:38:13.165683+00:00
381,6,P06,yes,1,-0.843,0.844808,0.841131,171.0,111.0,2026-05-29T13:38:15.252797+00:00
383,6,P09,yes,20,-15.9837,0.841131,0.752336,151.0,111.0,2026-05-29T13:38:15.821500+00:00
385,6,P05,no,20,6.0801,0.752336,0.635424,151.0,131.0,2026-05-29T13:38:17.030369+00:00
386,6,P06,yes,1,-0.6322,0.635424,0.628965,150.0,131.0,2026-05-29T13:38:17.686530+00:00
387,6,P01,yes,8,5.2349,0.628965,0.679179,158.0,131.0,2026-05-29T13:38:18.055717+00:00
388,6,P06,yes,1,-0.6761,0.679179,0.673096,157.0,131.0,2026-05-29T13:38:18.713339+00:00
393,8,P01,yes,10,-6.2877,0.660756,0.596015,145.0,131.0,2026-05-29T13:38:54.535924+00:00
400,8,P01,yes,10,7.3077,0.702893,0.757476,185.0,144.0,2026-05-29T13:39:02.008003+00:00
408,8,P09,no,20,-5.0814,0.691162,0.79594,195.0,146.0,2026-05-29T13:39:10.378777+00:00
412,8,P04,yes,1,-0.7891,0.791391,0.786768,194.0,147.0,2026-05-29T13:39:12.578246+00:00
416,8,P06,yes,1,-0.7749,0.7773,0.772454,191.0,147.0,2026-05-29T13:39:17.500752+00:00
425,8,P09,no,20,5.8488,0.762542,0.648194,189.0,167.0,2026-05-29T13:39:28.137830+00:00
441,8,P09,no,20,-5.0814,0.691162,0.79594,180.0,131.0,2026-05-29T13:39:45.100575+00:00
445,8,P09,no,20,-3.2759,0.79594,0.871766,180.0,111.0,2026-05-29T13:39:49.266648+00:00
454,8,P07,no,20,-6.9278,0.589309,0.714362,160.0,127.0,2026-05-29T13:39:58.143221+00:00
1700,25,P09,no,20,13.1967,0.403985,0.280003,356.0,390.0,2026-05-29T14:00:32.599395+00:00
1702,25,P08,yes,1,-0.2717,0.274438,0.268941,354.0,390.0,2026-05-29T14:00:32.719921+00:00
1705,25,P04,no,1,-0.7392,0.25816,0.263515,352.0,389.0,2026-05-29T14:00:33.740546+00:00
1731,26,P02,yes,20,4.3832,0.174285,0.268941,354.0,390.0,2026-05-29T14:01:08.959369+00:00
1762,26,P08,yes,1,-0.3059,0.308838,0.302941,380.0,410.0,2026-05-29T14:01:18.707679+00:00
1797,26,P05,yes,1,-0.3808,0.38409,0.377541,402.0,420.0,2026-05-29T14:01:28.497975+00:00
1803,26,P05,yes,1,-0.3743,0.377541,0.371035,401.0,420.0,2026-05-29T14:01:32.371730+00:00
1823,26,P01,no,10,-5.415,0.4242,0.493056,399.0,400.0,2026-05-29T14:01:46.385297+00:00
1828,26,P01,no,10,-4.3792,0.527749,0.596015,379.0,365.0,2026-05-29T14:01:46.851477+00:00
1833,26,P01,no,10,-2.0437,0.772454,0.817574,379.0,325.0,2026-05-29T14:01:47.535270+00:00
1839,26,P05,yes,20,-14.3772,0.772454,0.660756,319.0,295.0,2026-05-29T14:01:48.229044+00:00
1844,26,P01,no,10,-4.3792,0.527749,0.596015,279.0,265.0,2026-05-29T14:01:48.603052+00:00
1849,26,P01,no,10,-2.0892,0.767535,0.813395,278.0,225.0,2026-05-29T14:01:49.358238+00:00
1855,26,P02,yes,20,-12.1731,0.673096,0.54157,233.0,227.0,2026-05-29T14:01:50.815782+00:00
1860,26,P09,no,10,8.4084,0.178319,0.141176,172.0,237.0,2026-05-29T14:01:51.988894+00:00
1870,26,P09,no,20,-17.5362,0.095349,0.155192,156.0,217.0,2026-05-29T14:01:55.724555+00:00
1877,26,P09,no,20,-10.963,0.38409,0.520821,160.0,157.0,2026-05-29T14:01:56.352600+00:00
2663,34,P05,yes,1,0.5859,0.58257,0.589309,241.0,228.0,2026-05-29T14:10:51.117974+00:00
351,6,P02,no,15,4.3366,0.752336,0.666955,135.0,110.0,2026-05-29T13:37:52.733951+00:00
375,6,P06,yes,1,-0.7228,0.725562,0.719997,165.0,131.0,2026-05-29T13:38:11.445196+00:00
377,6,P06,yes,1,-0.7172,0.719997,0.714362,164.0,131.0,2026-05-29T13:38:12.550780+00:00
389,6,P01,yes,8,5.5751,0.673096,0.719997,165.0,131.0,2026-05-29T13:38:19.031186+00:00
394,8,P04,no,1,0.4073,0.596015,0.589309,145.0,132.0,2026-05-29T13:38:54.796353+00:00
395,8,P09,yes,20,13.0722,0.589309,0.714362,165.0,132.0,2026-05-29T13:38:55.575820+00:00
396,8,P03,no,6,1.8182,0.714362,0.679179,165.0,138.0,2026-05-29T13:38:56.283440+00:00
397,8,P03,no,6,2.036,0.679179,0.641834,165.0,144.0,2026-05-29T13:38:59.832489+00:00
